"TM","SUPP_ABILITY","CURR_PWR_TOT","RENEW_PWR_TOT","RENEW_PWR_SOLAR","RENEW_PWR_WIND","REG_DATE","UPD_DATE"
"202508011835",1527.00000,1137.00000,48.23260,41.31570,5.30257,2025-08-01 18:44:05.000,2025-08-01 18:44:05.000
"202508011840",1525.00000,1137.00000,45.56860,38.14650,5.87257,2025-08-01 18:44:05.000,2025-08-01 18:44:05.000
"202508011845",1523.00000,1134.00000,43.56070,35.43010,6.59557,2025-08-01 18:52:06.000,2025-08-01 18:52:06.000
"202508011850",1520.00000,1135.00000,41.08030,33.81670,5.77495,2025-08-01 19:06:06.000,2025-08-01 19:06:06.000
"202508011855",1518.00000,1136.00000,39.34190,31.68750,6.16192,2025-08-01 19:06:06.000,2025-08-01 19:06:06.000
"202508011900",1516.00000,1133.00000,36.48250,29.69230,5.33654,2025-08-01 19:06:06.000,2025-08-01 19:06:06.000
"202508011905",1521.00000,1138.00000,39.03840,27.29490,10.28760,2025-08-01 19:12:07.000,2025-08-01 19:12:07.000
"202508011910",1518.00000,1138.00000,36.05970,23.93420,10.66330,2025-08-01 19:20:07.000,2025-08-01 19:20:07.000
"202508011915",1515.00000,1135.00000,32.68370,20.45100,10.76610,2025-08-01 19:20:07.000,2025-08-01 19:20:07.000
"202508011920",1511.00000,1137.00000,29.36760,17.62410,10.27240,2025-08-01 19:28:07.000,2025-08-01 19:28:07.000
"202508011925",1506.00000,1131.00000,24.18870,14.85840,7.81452,2025-08-01 19:34:08.000,2025-08-01 19:34:08.000
"202508011930",1504.00000,1131.00000,21.66520,12.02550,8.12121,2025-08-01 19:34:08.000,2025-08-01 19:34:08.000
"202508011935",1504.00000,1133.00000,21.53490,10.26860,9.74614,2025-08-01 19:48:07.000,2025-08-01 19:48:07.000
"202508011940",1502.00000,1132.00000,19.64080,8.90874,9.16638,2025-08-01 19:48:07.000,2025-08-01 19:48:07.000
"202508011945",1501.00000,1126.00000,18.56620,7.70063,9.34235,2025-08-01 19:54:06.000,2025-08-01 19:54:06.000
"202508011950",1502.00000,1126.00000,19.73790,7.36220,10.80830,2025-08-01 19:54:06.000,2025-08-01 19:54:06.000
"202508011955",1501.00000,1121.00000,18.33540,6.19396,10.61600,2025-08-01 20:00:18.000,2025-08-01 20:00:18.000
"202508012000",1499.00000,1120.00000,17.11120,5.93854,9.60276,2025-08-01 20:18:07.000,2025-08-01 20:18:07.000
"202508012005",1499.00000,1114.00000,16.37600,5.73792,9.06784,2025-08-01 20:18:07.000,2025-08-01 20:18:07.000
"202508012010",1500.00000,1109.00000,16.54010,6.41256,8.51387,2025-08-01 20:18:07.000,2025-08-01 20:18:07.000
"202508012015",1501.00000,1112.00000,18.39250,6.41256,10.36630,2025-08-01 20:18:07.000,2025-08-01 20:18:07.000
"202508012020",1501.00000,1104.00000,17.59600,6.06262,9.91676,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012025",1501.00000,1104.00000,18.15420,5.48139,11.01290,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012030",1501.00000,1098.00000,17.78780,4.97247,11.15550,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012035",1500.00000,1095.00000,17.42530,4.72475,10.99760,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012040",1502.00000,1088.00000,18.84880,4.70700,12.48210,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012045",1503.00000,1085.00000,20.06410,5.54586,12.85920,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012050",1503.00000,1083.00000,20.12620,5.81653,12.73780,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012055",1505.00000,1074.00000,21.68860,5.91899,14.15450,2025-08-01 21:02:09.000,2025-08-01 21:02:09.000
"202508012100",1505.00000,1068.00000,22.46710,5.89035,14.96180,2025-08-01 21:10:07.000,2025-08-01 21:10:07.000
"202508012105",1507.00000,1060.00000,22.23410,5.91135,14.70730,2025-08-01 21:10:07.000,2025-08-01 21:10:07.000
"202508012110",1505.00000,1050.00000,20.36270,4.79644,13.95130,2025-08-01 21:18:08.000,2025-08-01 21:18:08.000
"202508012115",1505.00000,1046.00000,20.21890,4.64617,13.95780,2025-08-01 21:18:08.000,2025-08-01 21:18:08.000
"202508012120",1505.00000,1042.00000,20.10070,5.46959,12.97870,2025-08-01 21:32:09.000,2025-08-01 21:32:09.000
"202508012125",1504.00000,1038.00000,19.47800,5.60872,12.21490,2025-08-01 21:36:07.000,2025-08-01 21:36:07.000
"202508012130",1505.00000,1031.00000,19.48500,5.43190,12.44020,2025-08-01 21:36:07.000,2025-08-01 21:36:07.000
"202508012135",1506.00000,1025.00000,20.56050,4.46765,14.47960,2025-08-01 22:04:07.000,2025-08-01 22:04:07.000
"202508012140",1506.00000,1015.00000,20.23140,4.07580,14.54330,2025-08-01 22:04:07.000,2025-08-01 22:04:07.000
"202508012145",1506.00000,1012.00000,21.05140,4.55397,14.88510,2025-08-01 22:04:07.000,2025-08-01 22:04:07.000
"202508012150",1507.00000,1010.00000,21.84560,4.59329,15.64000,2025-08-01 22:04:07.000,2025-08-01 22:04:07.000
"202508012155",1506.00000,1001.00000,21.13820,4.49849,14.98410,2025-08-01 22:04:07.000,2025-08-01 22:04:07.000
"202508012200",1505.00000,990.00000,19.54210,3.35056,14.49280,2025-08-01 22:06:07.000,2025-08-01 22:06:07.000
"202508012205",1502.00000,987.00000,16.31440,2.19425,12.37780,2025-08-01 22:30:07.000,2025-08-01 22:30:07.000
"202508012210",1503.00000,978.00000,17.12380,1.62859,13.75190,2025-08-01 22:30:07.000,2025-08-01 22:30:07.000
"202508012215",1507.00000,974.00000,20.52170,2.32982,16.49260,2025-08-01 22:30:07.000,2025-08-01 22:30:07.000
"202508012220",1507.00000,969.00000,21.17540,1.90092,17.53260,2025-08-01 22:30:07.000,2025-08-01 22:30:07.000
"202508012225",1508.00000,963.00000,22.55440,1.88772,18.96740,2025-08-01 22:30:07.000,2025-08-01 22:30:07.000
"202508012230",1510.00000,957.00000,24.36500,1.14285,21.48010,2025-08-01 22:42:07.000,2025-08-01 22:42:07.000
"202508012235",1510.00000,953.00000,24.40620,1.00988,21.69710,2025-08-01 22:42:07.000,2025-08-01 22:42:07.000
"202508012240",1511.00000,946.00000,25.01780,0.00000,22.33150,2025-08-01 22:46:08.000,2025-08-01 22:46:08.000
"202508012245",1511.00000,940.00000,25.14750,0.00000,22.69670,2025-08-01 23:04:07.000,2025-08-01 23:04:07.000
"202508012250",1509.00000,931.00000,23.03140,0.00000,20.84030,2025-08-01 23:04:07.000,2025-08-01 23:04:07.000
"202508012255",1507.00000,928.00000,21.11640,0.00000,19.08600,2025-08-01 23:04:07.000,2025-08-01 23:04:07.000
"202508012300",1505.00000,922.00000,19.47060,0.00000,17.39930,2025-08-01 23:04:07.000,2025-08-01 23:04:07.000
"202508012305",1508.00000,921.00000,20.78340,0.00000,18.68210,2025-08-01 23:10:10.000,2025-08-01 23:10:10.000
"202508012310",1509.00000,912.00000,21.81720,0.00000,19.74360,2025-08-01 23:24:09.000,2025-08-01 23:24:09.000
"202508012315",1509.00000,908.00000,21.52370,0.00000,19.70330,2025-08-01 23:24:09.000,2025-08-01 23:24:09.000
"202508012320",1511.00000,900.00000,23.69690,0.00000,21.91930,2025-08-01 23:26:08.000,2025-08-01 23:26:08.000
"202508012325",1511.00000,894.00000,23.66450,0.00000,21.88110,2025-08-01 23:38:06.000,2025-08-01 23:38:06.000
"202508012330",1509.00000,888.00000,22.56650,0.00000,20.72150,2025-08-01 23:38:06.000,2025-08-01 23:38:06.000
"202508012335",1510.00000,875.00000,22.53040,0.00000,20.70610,2025-08-01 23:44:08.000,2025-08-01 23:44:08.000
"202508012340",1511.00000,871.00000,23.93560,0.00000,22.11910,2025-08-01 23:44:08.000,2025-08-01 23:44:08.000
"202508020000",1514.00000,842.00000,27.28320,0.00000,25.42100,2025-08-02 00:06:07.000,2025-08-02 00:06:07.000
"202508020005",1521.00000,833.00000,29.02480,0.00000,27.45620,2025-08-02 00:06:07.000,2025-08-02 00:06:07.000
"202508020010",1522.00000,829.00000,29.65800,0.00000,28.08960,2025-08-02 00:12:06.000,2025-08-02 00:12:06.000
"202508020015",1521.00000,824.00000,28.67370,0.00000,27.06010,2025-08-02 00:16:06.000,2025-08-02 00:16:06.000
"202508020020",1520.00000,818.00000,27.60370,0.00000,25.98810,2025-08-02 00:30:07.000,2025-08-02 00:30:07.000
"202508020025",1518.00000,812.00000,25.99700,0.00000,24.42480,2025-08-02 00:30:07.000,2025-08-02 00:30:07.000
"202508020030",1518.00000,807.00000,25.75370,0.00000,24.14010,2025-08-02 00:38:06.000,2025-08-02 00:38:06.000
"202508020035",1518.00000,800.00000,25.53790,0.00000,23.96540,2025-08-02 00:38:06.000,2025-08-02 00:38:06.000
"202508020040",1515.00000,794.00000,23.48400,0.00000,21.82580,2025-08-02 00:42:05.000,2025-08-02 00:42:05.000
"202508020045",1516.00000,791.00000,24.25830,0.00000,22.55670,2025-08-02 00:48:07.000,2025-08-02 00:48:07.000
"202508020050",1517.00000,784.00000,25.63450,0.00000,23.97610,2025-08-02 00:52:08.000,2025-08-02 00:52:08.000
"202508020055",1519.00000,777.00000,26.66320,0.00000,25.00370,2025-08-02 00:56:06.000,2025-08-02 00:56:06.000
"202508020100",1517.00000,776.00000,24.49220,0.00000,22.79090,2025-08-02 01:06:07.000,2025-08-02 01:06:07.000
"202508020105",1516.00000,768.00000,23.81550,0.00000,22.11310,2025-08-02 01:06:07.000,2025-08-02 01:06:07.000
"202508020110",1515.00000,764.00000,22.93960,0.00000,21.23680,2025-08-02 01:26:07.000,2025-08-02 01:26:07.000
"202508020115",1515.00000,761.00000,22.71400,0.00000,20.99320,2025-08-02 01:26:07.000,2025-08-02 01:26:07.000
"202508020120",1513.00000,755.00000,21.34970,0.00000,19.54980,2025-08-02 01:26:07.000,2025-08-02 01:26:07.000
"202508020125",1512.00000,752.00000,20.47460,0.00000,18.71610,2025-08-02 01:26:07.000,2025-08-02 01:26:07.000
"202508020130",1511.00000,748.00000,19.06050,0.00000,17.26030,2025-08-02 01:36:06.000,2025-08-02 01:36:06.000
"202508020135",1510.00000,744.00000,18.56290,0.00000,16.80580,2025-08-02 01:36:06.000,2025-08-02 01:36:06.000
"202508020140",1507.00000,741.00000,14.92930,0.00000,13.16880,2025-08-02 01:50:07.000,2025-08-02 01:50:07.000
"202508020145",1504.00000,736.00000,11.89850,0.00000,10.22510,2025-08-02 01:50:07.000,2025-08-02 01:50:07.000
"202508020150",1503.00000,733.00000,10.88630,0.00000,9.25263,2025-08-02 01:52:07.000,2025-08-02 01:52:07.000
"202508020155",1502.00000,734.00000,9.40314,0.00000,7.72853,2025-08-02 02:00:17.000,2025-08-02 02:00:17.000
"202508020200",1502.00000,728.00000,9.62287,0.00000,7.95095,2025-08-02 02:04:07.000,2025-08-02 02:04:07.000
"202508020205",1503.00000,725.00000,10.30920,0.00000,8.63528,2025-08-02 02:12:07.000,2025-08-02 02:12:07.000
"202508020210",1504.00000,723.00000,10.53930,0.00000,9.42941,2025-08-02 02:12:07.000,2025-08-02 02:12:07.000
"202508020215",1503.00000,718.00000,9.69828,0.00000,9.10683,2025-08-02 02:16:07.000,2025-08-02 02:16:07.000
"202508020220",1504.00000,715.00000,11.15940,0.00000,10.56700,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020225",1504.00000,714.00000,11.03210,0.00000,10.43890,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020230",1503.00000,711.00000,9.94279,0.00000,9.34959,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020235",1503.00000,706.00000,9.92463,0.00000,9.33343,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020240",1501.00000,704.00000,8.06993,0.00000,7.47719,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020245",1500.00000,699.00000,7.05262,0.00000,6.45930,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020250",1501.00000,699.00000,7.55006,0.00000,6.00648,2025-08-02 02:52:06.000,2025-08-02 02:52:06.000
"202508020255",1501.00000,697.00000,8.05904,0.00000,6.10003,2025-08-02 02:58:06.000,2025-08-02 02:58:06.000
"202508020300",1501.00000,694.00000,7.78621,0.00000,5.96889,2025-08-02 03:02:07.000,2025-08-02 03:02:07.000
"202508020305",1500.00000,693.00000,7.67603,0.00000,5.94511,2025-08-02 03:14:06.000,2025-08-02 03:14:06.000
"202508020310",1499.00000,690.00000,7.29108,0.00000,5.60374,2025-08-02 03:14:06.000,2025-08-02 03:14:06.000
"202508020315",1499.00000,691.00000,6.50837,0.00000,4.86284,2025-08-02 03:18:06.000,2025-08-02 03:18:06.000
"202508020320",1498.00000,687.00000,5.50029,0.00000,3.89705,2025-08-02 03:28:08.000,2025-08-02 03:28:08.000
"202508020325",1497.00000,687.00000,4.83614,0.00000,3.31818,2025-08-02 03:28:08.000,2025-08-02 03:28:08.000
"202508020330",1497.00000,683.00000,4.64878,0.00000,3.13160,2025-08-02 03:36:07.000,2025-08-02 03:36:07.000
"202508020335",1497.00000,681.00000,4.77848,0.00000,3.25871,2025-08-02 03:38:07.000,2025-08-02 03:38:07.000
"202508020340",1497.00000,678.00000,4.86346,0.00000,3.38990,2025-08-02 03:50:06.000,2025-08-02 03:50:06.000
"202508020345",1497.00000,679.00000,4.96193,0.00000,3.48712,2025-08-02 03:50:06.000,2025-08-02 03:50:06.000
"202508020350",1497.00000,680.00000,4.81004,0.00000,3.29128,2025-08-02 04:06:07.000,2025-08-02 04:06:07.000
"202508020355",1497.00000,675.00000,4.72216,0.00000,3.24574,2025-08-02 04:06:07.000,2025-08-02 04:06:07.000
"202508020400",1497.00000,678.00000,4.77276,0.00000,3.29861,2025-08-02 04:06:07.000,2025-08-02 04:06:07.000
"202508020405",1497.00000,677.00000,4.84353,0.00000,3.32708,2025-08-02 04:06:07.000,2025-08-02 04:06:07.000
"202508020410",1497.00000,674.00000,4.60205,0.00000,3.08401,2025-08-02 04:16:09.000,2025-08-02 04:16:09.000
"202508020415",1496.00000,671.00000,4.36440,0.00000,2.84540,2025-08-02 04:16:09.000,2025-08-02 04:16:09.000
"202508020420",1496.00000,672.00000,4.19850,0.00000,2.72357,2025-08-02 04:26:10.000,2025-08-02 04:26:10.000
"202508020425",1496.00000,671.00000,4.38346,0.00000,2.86533,2025-08-02 04:30:11.000,2025-08-02 04:30:11.000
"202508020430",1496.00000,671.00000,4.41627,0.00000,2.85542,2025-08-02 04:36:07.000,2025-08-02 04:36:07.000
"202508020435",1496.00000,672.00000,4.36111,0.00000,2.80026,2025-08-02 04:44:11.000,2025-08-02 04:44:11.000
"202508020440",1496.00000,671.00000,4.38343,0.00000,2.82258,2025-08-02 04:44:11.000,2025-08-02 04:44:11.000
"202508020445",1496.00000,669.00000,4.41268,0.00000,2.76350,2025-08-02 04:48:09.000,2025-08-02 04:48:09.000
"202508020450",1496.00000,671.00000,4.44230,0.00000,2.83755,2025-08-02 04:56:08.000,2025-08-02 04:56:08.000
"202508020455",1497.00000,674.00000,4.50830,0.00000,2.86059,2025-08-02 05:00:15.000,2025-08-02 05:00:15.000
"202508020500",1497.00000,673.00000,4.54899,0.00000,2.85484,2025-08-02 05:04:08.000,2025-08-02 05:04:08.000
"202508020505",1497.00000,676.00000,4.65437,0.00000,2.96635,2025-08-02 05:14:07.000,2025-08-02 05:14:07.000
"202508020510",1497.00000,674.00000,4.65823,0.00000,2.96552,2025-08-02 05:14:07.000,2025-08-02 05:14:07.000
"202508020515",1496.00000,677.00000,4.49667,0.00000,2.87229,2025-08-02 05:22:08.000,2025-08-02 05:22:08.000
"202508020520",1497.00000,675.00000,4.62912,0.00000,3.03260,2025-08-02 05:30:12.000,2025-08-02 05:30:12.000
"202508020525",1497.00000,678.00000,4.75662,0.00000,3.11407,2025-08-02 05:30:12.000,2025-08-02 05:30:12.000
"202508020530",1497.00000,680.00000,4.50333,0.00000,2.89839,2025-08-02 05:36:07.000,2025-08-02 05:36:07.000
"202508020535",1497.00000,682.00000,4.54337,0.00000,2.94436,2025-08-02 05:42:09.000,2025-08-02 05:42:09.000
"202508020540",1497.00000,682.00000,4.63692,0.00000,3.08452,2025-08-02 05:46:07.000,2025-08-02 05:46:07.000
"202508020545",1497.00000,680.00000,4.67557,0.00000,3.08271,2025-08-02 05:52:09.000,2025-08-02 05:52:09.000
"202508020550",1497.00000,682.00000,4.81198,0.00000,3.22083,2025-08-02 05:58:06.000,2025-08-02 05:58:06.000
"202508020555",1497.00000,687.00000,4.75604,0.00000,3.16365,2025-08-02 06:02:07.000,2025-08-02 06:02:07.000
"202508020600",1497.00000,687.00000,4.50462,0.00000,2.94228,2025-08-02 06:08:07.000,2025-08-02 06:08:07.000
"202508020605",1497.00000,689.00000,4.73179,0.00000,2.81113,2025-08-02 06:08:07.000,2025-08-02 06:08:07.000
"202508020610",1497.00000,690.00000,5.04492,0.00000,2.75046,2025-08-02 06:28:07.000,2025-08-02 06:28:07.000
"202508020615",1498.00000,690.00000,5.98588,1.49209,2.94308,2025-08-02 06:28:07.000,2025-08-02 06:28:07.000
"202508020620",1499.00000,693.00000,7.19757,2.45946,3.18740,2025-08-02 06:28:07.000,2025-08-02 06:28:07.000
"202508020625",1501.00000,694.00000,8.64161,3.92685,3.16495,2025-08-02 06:28:07.000,2025-08-02 06:28:07.000
"202508020630",1502.00000,696.00000,9.68576,5.06464,3.11494,2025-08-02 06:36:07.000,2025-08-02 06:36:07.000
"202508020635",1503.00000,699.00000,11.46080,6.95715,2.99791,2025-08-02 06:46:07.000,2025-08-02 06:46:07.000
"202508020640",1505.00000,700.00000,13.41970,8.83720,3.03523,2025-08-02 06:46:07.000,2025-08-02 06:46:07.000
"202508020645",1507.00000,701.00000,15.43730,10.90380,3.03069,2025-08-02 06:58:10.000,2025-08-02 06:58:10.000
"202508020650",1511.00000,702.00000,18.71150,14.01370,3.15365,2025-08-02 06:58:10.000,2025-08-02 06:58:10.000
"202508020655",1514.00000,701.00000,21.92680,17.38710,3.03656,2025-08-02 07:04:08.000,2025-08-02 07:04:08.000
"202508020700",1517.00000,703.00000,25.23640,20.62960,3.09843,2025-08-02 07:04:08.000,2025-08-02 07:04:08.000
"202508020705",1520.00000,710.00000,29.81750,24.76650,3.56943,2025-08-02 07:10:12.000,2025-08-02 07:10:12.000
"202508020710",1525.00000,716.00000,34.56330,29.82770,3.24753,2025-08-02 07:24:09.000,2025-08-02 07:24:09.000
"202508020715",1531.00000,716.00000,40.67640,35.48840,3.60881,2025-08-02 07:24:09.000,2025-08-02 07:24:09.000
"202508020720",1537.00000,719.00000,47.03980,41.87530,3.60269,2025-08-02 07:24:09.000,2025-08-02 07:24:09.000
"202508020725",1543.00000,721.00000,52.55240,47.62700,3.40480,2025-08-02 07:38:06.000,2025-08-02 07:38:06.000
"202508020730",1548.00000,721.00000,58.10430,53.72720,2.89708,2025-08-02 07:38:06.000,2025-08-02 07:38:06.000
"202508020735",1555.00000,725.00000,65.29470,61.00420,2.85830,2025-08-02 07:46:08.000,2025-08-02 07:46:08.000
"202508020740",1562.00000,724.00000,71.98990,67.72690,2.92409,2025-08-02 07:46:08.000,2025-08-02 07:46:08.000
"202508020745",1570.00000,728.00000,79.65350,74.86640,3.40824,2025-08-02 07:52:07.000,2025-08-02 07:52:07.000
"202508020750",1577.00000,733.00000,86.97720,82.76130,2.80393,2025-08-02 08:08:06.000,2025-08-02 08:08:06.000
"202508020755",1584.00000,734.00000,94.45590,90.23110,2.76821,2025-08-02 08:08:06.000,2025-08-02 08:08:06.000
"202508020800",1592.00000,737.00000,102.31400,98.22190,2.59294,2025-08-02 08:08:06.000,2025-08-02 08:08:06.000
"202508020805",1594.00000,739.00000,109.72000,105.79500,2.43116,2025-08-02 08:12:11.000,2025-08-02 08:12:11.000
"202508020810",1603.00000,745.00000,119.05500,114.59700,2.92306,2025-08-02 08:24:06.000,2025-08-02 08:24:06.000
"202508020815",1612.00000,748.00000,128.20300,123.47600,3.15191,2025-08-02 08:24:06.000,2025-08-02 08:24:06.000
"202508020820",1622.00000,754.00000,137.94200,133.25900,3.15029,2025-08-02 08:28:10.000,2025-08-02 08:28:10.000
"202508020825",1630.00000,757.00000,145.90000,141.22300,3.10135,2025-08-02 08:32:08.000,2025-08-02 08:32:08.000
"202508020830",1638.00000,764.00000,153.75700,149.08700,3.09418,2025-08-02 08:36:07.000,2025-08-02 08:36:07.000
"202508020835",1645.00000,764.00000,161.06600,156.33500,3.06927,2025-08-02 08:48:09.000,2025-08-02 08:48:09.000
"202508020840",1652.00000,767.00000,168.46100,163.90400,2.89909,2025-08-02 08:48:09.000,2025-08-02 08:48:09.000
"202508020845",1659.00000,770.00000,175.31400,170.65200,3.00602,2025-08-02 08:52:05.000,2025-08-02 08:52:05.000
"202508020850",1667.00000,776.00000,182.52500,177.83700,3.07724,2025-08-02 09:14:06.000,2025-08-02 09:14:06.000
"202508020855",1675.00000,783.00000,190.81100,186.09700,3.10277,2025-08-02 09:14:06.000,2025-08-02 09:14:06.000
"202508020900",1681.00000,786.00000,197.27100,192.68900,3.05597,2025-08-02 09:14:06.000,2025-08-02 09:14:06.000
"202508020905",1686.00000,791.00000,203.84900,199.29300,3.03490,2025-08-02 09:14:06.000,2025-08-02 09:14:06.000
"202508020910",1695.00000,798.00000,213.04700,208.65700,2.92713,2025-08-02 09:24:06.000,2025-08-02 09:24:06.000
"202508020915",1703.00000,804.00000,220.99200,216.65600,2.84829,2025-08-02 09:24:06.000,2025-08-02 09:24:06.000
"202508020920",1712.00000,811.00000,230.06500,225.49700,3.04893,2025-08-02 09:26:07.000,2025-08-02 09:26:07.000
"202508020925",1719.00000,812.00000,236.93100,232.32000,3.09958,2025-08-02 09:38:09.000,2025-08-02 09:38:09.000
"202508020930",1724.00000,815.00000,241.70100,237.07700,3.10170,2025-08-02 09:38:09.000,2025-08-02 09:38:09.000
"202508020935",1731.00000,819.00000,248.79900,243.81500,3.49968,2025-08-02 09:42:05.000,2025-08-02 09:42:05.000
"202508020940",1738.00000,822.00000,255.70400,250.50900,3.66265,2025-08-02 09:42:05.000,2025-08-02 09:42:05.000
"202508020945",1743.00000,826.00000,261.23900,256.13300,3.57084,2025-08-02 09:54:09.000,2025-08-02 09:54:09.000
"202508020950",1750.00000,832.00000,267.79800,262.30200,3.95432,2025-08-02 09:54:09.000,2025-08-02 09:54:09.000
"202508020955",1755.00000,837.00000,273.26600,267.39000,4.28686,2025-08-02 10:00:20.000,2025-08-02 10:00:20.000
"202508021000",1759.00000,837.00000,276.62500,271.10200,3.92964,2025-08-02 10:06:08.000,2025-08-02 10:06:08.000
"202508021005",1764.00000,849.00000,282.98700,276.60800,4.77773,2025-08-02 10:14:07.000,2025-08-02 10:14:07.000
"202508021010",1771.00000,854.00000,289.52400,283.40100,4.52429,2025-08-02 10:14:07.000,2025-08-02 10:14:07.000
"202508021015",1775.00000,856.00000,294.31100,288.49800,4.21423,2025-08-02 10:18:07.000,2025-08-02 10:18:07.000
"202508021020",1779.00000,858.00000,298.08000,291.76600,4.71304,2025-08-02 10:26:06.000,2025-08-02 10:26:06.000
"202508021025",1782.00000,858.00000,301.38600,295.56600,4.17387,2025-08-02 10:44:05.000,2025-08-02 10:44:05.000
"202508021030",1787.00000,862.00000,305.69000,299.65000,4.43411,2025-08-02 10:44:05.000,2025-08-02 10:44:05.000
"202508021035",1790.00000,866.00000,309.34000,302.88400,4.84969,2025-08-02 10:44:05.000,2025-08-02 10:44:05.000
"202508021040",1795.00000,868.00000,314.08900,307.34300,5.14023,2025-08-02 10:44:05.000,2025-08-02 10:44:05.000
"202508021045",1800.00000,869.00000,318.72400,311.30200,5.81608,2025-08-02 10:48:07.000,2025-08-02 10:48:07.000
"202508021050",1803.00000,867.00000,322.35800,314.61700,6.09160,2025-08-02 10:56:06.000,2025-08-02 10:56:06.000
"202508021055",1806.00000,871.00000,325.57000,316.65100,7.33798,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021100",1811.00000,878.00000,330.46600,322.65800,6.27297,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021105",1809.00000,871.00000,333.18500,324.14700,7.50258,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021110",1813.00000,876.00000,337.98000,327.56700,8.91676,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021115",1817.00000,871.00000,341.15500,330.21300,9.40409,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021120",1822.00000,877.00000,346.13100,335.00900,9.58980,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021125",1823.00000,882.00000,347.00900,336.63900,8.87967,2025-08-02 11:30:09.000,2025-08-02 11:30:09.000
"202508021130",1828.00000,879.00000,351.50500,340.29700,9.71605,2025-08-02 11:36:10.000,2025-08-02 11:36:10.000
"202508021135",1828.00000,877.00000,352.03700,341.71800,8.91372,2025-08-02 11:50:12.000,2025-08-02 11:50:12.000
"202508021140",1828.00000,876.00000,351.99800,341.52500,9.06462,2025-08-02 11:50:12.000,2025-08-02 11:50:12.000
"202508021145",1830.00000,875.00000,354.17700,344.74100,8.02485,2025-08-02 11:50:12.000,2025-08-02 11:50:12.000
"202508021150",1834.00000,871.00000,357.81600,347.29800,9.10795,2025-08-02 11:58:05.000,2025-08-02 11:58:05.000
"202508021155",1835.00000,876.00000,359.08800,348.63700,8.99711,2025-08-02 11:58:05.000,2025-08-02 11:58:05.000
"202508021200",1839.00000,881.00000,362.74100,352.17600,9.06852,2025-08-02 12:10:10.000,2025-08-02 12:10:10.000
"202508021205",1840.00000,880.00000,364.41700,351.49200,11.51510,2025-08-02 12:30:10.000,2025-08-02 12:30:10.000
"202508021210",1841.00000,894.00000,365.13200,351.58600,12.09520,2025-08-02 12:30:10.000,2025-08-02 12:30:10.000
"202508021215",1843.00000,883.00000,367.48000,353.51700,12.59970,2025-08-02 12:30:10.000,2025-08-02 12:30:10.000
"202508021220",1847.00000,892.00000,370.66300,355.51100,13.78800,2025-08-02 12:30:10.000,2025-08-02 12:30:10.000
"202508021225",1842.00000,891.00000,365.82600,351.78600,12.71970,2025-08-02 12:30:10.000,2025-08-02 12:30:10.000
"202508021230",1848.00000,893.00000,371.98400,357.52200,13.18340,2025-08-02 12:58:09.000,2025-08-02 12:58:09.000
"202508021235",1846.00000,892.00000,369.90600,356.77900,11.76340,2025-08-02 12:58:09.000,2025-08-02 12:58:09.000
"202508021240",1845.00000,887.00000,368.79600,354.41300,13.01880,2025-08-02 12:58:09.000,2025-08-02 12:58:09.000
"202508021245",1844.00000,887.00000,367.99100,353.08900,13.49410,2025-08-02 12:58:09.000,2025-08-02 12:58:09.000
"202508021250",1844.00000,880.00000,367.40000,353.92700,12.10850,2025-08-02 12:58:09.000,2025-08-02 12:58:09.000
"202508021255",1847.00000,890.00000,371.40600,356.13300,13.86450,2025-08-02 13:08:07.000,2025-08-02 13:08:07.000
"202508021300",1847.00000,895.00000,371.03900,357.79700,11.83280,2025-08-02 13:08:07.000,2025-08-02 13:08:07.000
"202508021305",1851.00000,903.00000,375.95500,360.26500,14.28130,2025-08-02 13:12:11.000,2025-08-02 13:12:11.000
"202508021310",1848.00000,899.00000,372.59400,357.85500,13.33000,2025-08-02 13:26:07.000,2025-08-02 13:26:07.000
"202508021315",1846.00000,899.00000,370.79700,355.73700,13.60720,2025-08-02 13:26:07.000,2025-08-02 13:26:07.000
"202508021320",1844.00000,904.00000,369.37300,353.91000,13.96870,2025-08-02 13:26:07.000,2025-08-02 13:26:07.000
