"PWR_EXC_TP_CD","FUEL_TP_CD","CRTN_TM","FCST_TM","LEAD_TM","FCST_PROD_CD","FCST_QG01","FCST_QG02","FCST_QG03","FCST_QG04","FCST_QG05","FCST_QG06","FCST_QGEN","FCST_QGMX","FCST_QGMN","FCST_CAPA","ESS_CHRG","ESS_DISC","ESS_CAPA","REG_DATE","UPD_DATE"
"09","13","202508030300","202508041100","03200","03",199.198104,191.765623,223.311929,,151.255333,,199.198104,223.311929,151.255333,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041100","03200","03",60.387624,40.489064,106.035960,,198.351498,,40.489064,198.351498,40.489064,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041200","03300","03",295.710312,266.790115,259.992511,,161.916928,,295.710312,295.710312,161.916928,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041200","03300","03",58.936178,38.566605,100.480669,,195.571292,,38.566605,195.571292,38.566605,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041300","03400","03",190.017170,97.502305,257.438709,,144.152967,,190.017170,257.438709,97.502305,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041300","03400","03",55.277362,35.683487,95.214083,,192.353649,,35.683487,192.353649,35.683487,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041400","03500","03",171.963257,84.247379,242.555338,,131.641329,,171.963257,242.555338,84.247379,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041400","03500","03",50.798420,40.007374,114.272579,,199.327511,,40.007374,199.327511,40.007374,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041500","03600","03",141.480385,39.294112,238.810365,,120.483607,,141.480385,238.810365,39.294112,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041500","03600","03",43.541960,41.657451,91.496081,,207.180456,,41.657451,207.180456,41.657451,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041600","03700","03",110.853664,55.016500,192.764053,,154.808486,,110.853664,192.764053,55.016500,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041600","03700","03",34.154209,0.000000,100.102605,,165.801077,,0.000000,165.801077,0.000000,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041700","03800","03",49.069304,8.822366,103.390965,,170.573388,,49.069304,170.573388,8.822366,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041700","03800","03",54.405634,41.513471,100.059265,,141.418513,,41.513471,141.418513,41.513471,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041800","03900","03",45.607719,1.784573,59.182519,,105.733956,,45.607719,105.733956,1.784573,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041800","03900","03",67.667172,57.060253,110.251233,,168.361327,,57.060253,168.361327,57.060253,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508041900","04000","03",3.714769,0.000000,14.431709,,46.198966,,3.714769,46.198966,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508041900","04000","03",110.961223,72.568108,193.514766,,165.054949,,72.568108,193.514766,72.568108,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508042000","04100","03",0.000000,0.000000,1.963772,,4.573760,,0.000000,4.573760,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508042000","04100","03",100.509529,53.348909,191.464769,,157.529477,,53.348909,191.464769,53.348909,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508042100","04200","03",0.000000,0.000000,0.140380,,0.000000,,0.000000,0.140380,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508042100","04200","03",110.378183,80.188988,173.576220,,159.182480,,80.188988,173.576220,80.188988,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508042200","04300","03",0.000000,0.000000,0.151248,,0.000000,,0.000000,0.151248,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508042200","04300","03",86.910367,92.127022,109.757967,,142.056955,,92.127022,142.056955,86.910367,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508042300","04400","03",0.000000,0.000000,0.159857,,0.000000,,0.000000,0.159857,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508042300","04400","03",51.136487,34.781127,97.284089,,132.290584,,34.781127,132.290584,34.781127,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508050000","04500","03",0.000000,0.000000,0.482599,,0.000000,,0.000000,0.482599,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508050000","04500","03",56.449872,63.440522,84.102565,,144.808753,,63.440522,144.808753,56.449872,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508050100","04600","03",0.000000,3.169957,0.607549,,0.000000,,0.000000,3.169957,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508050100","04600","03",12.942828,0.000000,69.255649,,141.559400,,0.000000,141.559400,0.000000,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508050200","04700","03",0.000000,5.998988,0.155976,,0.000000,,0.000000,5.998988,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508050200","04700","03",13.555556,0.000000,70.902355,,122.376966,,0.000000,122.376966,0.000000,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030300","202508050300","04800","03",0.000000,0.000000,0.136396,,,,0.000000,0.136396,0.000000,517.963000,,,,2025-08-03 02:50:35.000,2025-08-03 02:50:35.000
"09","16","202508030300","202508050300","04800","03",31.884123,3.364343,74.929443,,,,3.364343,74.929443,3.364343,421.970000,,,,2025-08-03 02:50:36.000,2025-08-03 02:50:36.000
"09","13","202508030900","202508030900","00000","03",76.139489,85.108458,112.779096,,85.300102,,76.139489,112.779096,76.139489,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508030900","00000","03",7.009171,8.004774,97.805953,,82.583696,,8.004774,97.805953,7.009171,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031000","00100","03",186.529451,201.514720,223.780376,,158.880286,,186.529451,223.780376,158.880286,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031000","00100","03",20.465914,27.464842,102.849128,,100.074854,,27.464842,102.849128,20.465914,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031100","00200","03",162.515753,173.244078,188.678295,,238.393490,,162.515753,238.393490,162.515753,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031100","00200","03",70.260010,72.232320,152.151549,,143.884371,,72.232320,152.151549,70.260010,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031200","00300","03",134.592795,142.324448,94.780046,,226.966715,,134.592795,226.966715,94.780046,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031200","00300","03",72.401025,80.151848,112.132371,,167.279630,,80.151848,167.279630,72.401025,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031300","00400","03",71.455216,59.953797,138.077149,,156.617835,,71.455216,156.617835,59.953797,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031300","00400","03",111.650471,60.676554,190.933124,,197.986495,,60.676554,197.986495,60.676554,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031400","00500","03",70.069763,55.573540,65.220279,,105.035927,,70.069763,105.035927,55.573540,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031400","00500","03",210.983999,232.660611,202.901946,,235.364784,,232.660611,235.364784,202.901946,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031500","00600","03",46.692105,20.101570,72.831821,,66.159311,,46.692105,72.831821,20.101570,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031500","00600","03",162.637512,144.187709,196.269726,,242.737373,,144.187709,242.737373,144.187709,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031600","00700","03",56.122518,47.246516,41.677812,,45.077305,,56.122518,56.122518,41.677812,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031600","00700","03",123.300195,114.521690,204.776724,,236.459127,,114.521690,236.459127,114.521690,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031700","00800","03",24.820102,24.747040,55.411154,,39.710941,,24.820102,55.411154,24.747040,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031700","00800","03",115.984530,75.462664,203.759572,,231.170234,,75.462664,231.170234,75.462664,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031800","00900","03",58.164904,19.995569,59.876013,,29.613370,,58.164904,59.876013,19.995569,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031800","00900","03",107.193668,85.276215,203.646161,,223.738164,,85.276215,223.738164,85.276215,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508031900","01000","03",6.491802,0.000000,28.175165,,15.280104,,6.491802,28.175165,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508031900","01000","03",69.982270,51.452492,115.924918,,201.132367,,51.452492,201.132367,51.452492,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508032000","01100","03",0.000000,0.000000,1.097036,,1.814635,,0.000000,1.814635,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508032000","01100","03",57.125831,33.054148,110.917401,,188.759857,,33.054148,188.759857,33.054148,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508032100","01200","03",10.211144,0.000000,0.131118,,0.000000,,10.211144,10.211144,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508032100","01200","03",57.952892,33.145914,152.852075,,186.722617,,33.145914,186.722617,33.145914,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508032200","01300","03",0.000000,0.000000,0.147619,,0.000000,,0.000000,0.147619,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508032200","01300","03",69.044930,58.714910,146.696183,,175.552743,,58.714910,175.552743,58.714910,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508032300","01400","03",0.000000,0.000000,0.140375,,0.000000,,0.000000,0.140375,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508032300","01400","03",70.352460,51.161293,111.615108,,162.444034,,51.161293,162.444034,51.161293,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040000","01500","03",0.000000,0.000000,0.163537,,0.000000,,0.000000,0.163537,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040000","01500","03",54.920029,32.387910,106.890548,,152.674316,,32.387910,152.674316,32.387910,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040100","01600","03",0.000000,0.000000,0.152768,,0.000000,,0.000000,0.152768,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040100","01600","03",64.532384,46.963254,118.351132,,149.434050,,46.963254,149.434050,46.963254,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040200","01700","03",0.000000,0.000000,0.149987,,0.000000,,0.000000,0.149987,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040200","01700","03",83.145238,76.168279,186.270538,,139.923611,,76.168279,186.270538,76.168279,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040300","01800","03",0.000000,0.000000,0.150191,,0.000000,,0.000000,0.150191,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040300","01800","03",80.152159,55.960175,191.253685,,140.675979,,55.960175,191.253685,55.960175,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040400","01900","03",0.000000,0.000000,0.139834,,0.000000,,0.000000,0.139834,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040400","01900","03",136.134325,116.519819,191.447613,,139.234635,,116.519819,191.447613,116.519819,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040500","02000","03",0.000000,17.535463,0.140346,,0.000000,,0.000000,17.535463,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040500","02000","03",179.915702,200.140561,201.507495,,137.989767,,200.140561,201.507495,137.989767,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040600","02100","03",0.000000,0.000000,0.127964,,0.086953,,0.000000,0.127964,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040600","02100","03",173.944755,134.846864,194.160958,,161.927664,,134.846864,194.160958,134.846864,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040700","02200","03",0.000000,0.000000,8.283823,,9.477899,,0.000000,9.477899,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040700","02200","03",90.304764,89.160492,178.722490,,177.444800,,89.160492,178.722490,89.160492,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040800","02300","03",40.755384,12.990909,48.633986,,30.187518,,40.755384,48.633986,12.990909,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040800","02300","03",66.901494,69.892222,112.056357,,176.847547,,69.892222,176.847547,66.901494,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508040900","02400","03",93.919524,67.912856,106.990795,,69.415463,,93.919524,106.990795,67.912856,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508040900","02400","03",77.407297,67.739176,104.833765,,182.452556,,67.739176,182.452556,67.739176,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041000","02500","03",131.677081,140.061453,144.676974,,131.994973,,131.677081,144.676974,131.677081,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041000","02500","03",70.603961,62.608030,115.752989,,196.384889,,62.608030,196.384889,62.608030,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041100","02600","03",265.187357,211.011921,281.145513,,194.374814,,265.187357,281.145513,194.374814,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041100","02600","03",51.709565,36.077411,102.448881,,199.082428,,36.077411,199.082428,36.077411,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041200","02700","03",224.149862,173.816000,259.823814,,210.448985,,224.149862,259.823814,173.816000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041200","02700","03",51.246291,33.677188,95.751367,,182.450219,,33.677188,182.450219,33.677188,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041300","02800","03",211.998614,139.661569,257.730550,,214.205264,,211.998614,257.730550,139.661569,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041300","02800","03",61.416578,32.202057,105.642335,,175.545630,,32.202057,175.545630,32.202057,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041400","02900","03",184.735053,93.558669,240.366438,,212.386935,,184.735053,240.366438,93.558669,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041400","02900","03",56.937636,41.406625,105.407472,,185.478315,,41.406625,185.478315,41.406625,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041500","03000","03",154.806678,76.614681,151.430038,,188.305257,,154.806678,188.305257,76.614681,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041500","03000","03",75.924084,70.768885,104.172438,,165.371603,,70.768885,165.371603,70.768885,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041600","03100","03",136.988316,92.426105,175.454877,,160.589180,,136.988316,175.454877,92.426105,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041600","03100","03",55.818810,38.740178,110.469421,,159.308380,,38.740178,159.308380,38.740178,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041700","03200","03",48.498934,6.935914,62.419499,,110.044975,,48.498934,110.044975,6.935914,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041700","03200","03",43.054575,4.356619,97.991412,,192.523131,,4.356619,192.523131,4.356619,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041800","03300","03",26.615668,0.000000,64.287783,,59.911838,,26.615668,64.287783,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041800","03300","03",76.586815,65.105070,135.354069,,199.649536,,65.105070,199.649536,65.105070,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508041900","03400","03",4.152725,0.000000,22.999549,,25.360403,,4.152725,25.360403,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508041900","03400","03",106.777182,96.358554,179.218630,,174.860653,,96.358554,179.218630,96.358554,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508042000","03500","03",0.000000,0.000000,1.434988,,2.323683,,0.000000,2.323683,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508042000","03500","03",80.597118,62.034055,132.073945,,162.573130,,62.034055,162.573130,62.034055,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508042100","03600","03",0.000000,0.000000,0.138009,,0.000000,,0.000000,0.138009,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508042100","03600","03",39.319368,45.167360,76.414683,,172.756982,,45.167360,172.756982,39.319368,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508042200","03700","03",0.264278,0.000000,0.154037,,0.000000,,0.264278,0.264278,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508042200","03700","03",54.364894,58.899326,116.978570,,161.348632,,58.899326,161.348632,54.364894,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508042300","03800","03",1.472633,0.000000,0.112569,,0.000000,,1.472633,1.472633,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508042300","03800","03",63.642269,62.917911,131.326363,,149.789716,,62.917911,149.789716,62.917911,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050000","03900","03",2.427319,0.000000,0.152629,,0.000000,,2.427319,2.427319,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050000","03900","03",73.729018,77.866066,144.590464,,136.435607,,77.866066,144.590464,73.729018,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050100","04000","03",0.000000,0.000000,0.157829,,0.000000,,0.000000,0.157829,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050100","04000","03",116.324433,73.736320,166.943170,,106.905266,,73.736320,166.943170,73.736320,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050200","04100","03",0.000000,0.000000,0.146915,,0.000000,,0.000000,0.146915,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050200","04100","03",106.071979,59.099747,185.268072,,99.448064,,59.099747,185.268072,59.099747,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050300","04200","03",0.000000,0.000000,0.136135,,0.000000,,0.000000,0.136135,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050300","04200","03",92.572271,60.717006,183.017285,,101.274903,,60.717006,183.017285,60.717006,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050400","04300","03",0.000000,0.000000,0.135025,,0.000000,,0.000000,0.135025,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050400","04300","03",66.043906,65.236118,145.528968,,105.917641,,65.236118,145.528968,65.236118,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050500","04400","03",0.000000,9.876534,0.265181,,0.000000,,0.000000,9.876534,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050500","04400","03",57.924971,45.301880,89.597972,,113.118511,,45.301880,113.118511,45.301880,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050600","04500","03",0.000000,0.000000,30.404272,,0.060638,,0.000000,30.404272,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050600","04500","03",54.699142,50.661963,110.631417,,107.091372,,50.661963,110.631417,50.661963,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050700","04600","03",0.000000,0.000000,22.907941,,18.612639,,0.000000,22.907941,0.000000,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050700","04600","03",33.799343,18.891302,87.614619,,105.691344,,18.891302,105.691344,18.891302,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050800","04700","03",7.135535,10.316868,95.824640,,66.865847,,7.135535,95.824640,7.135535,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050800","04700","03",39.592050,36.914379,90.666480,,109.769432,,36.914379,109.769432,36.914379,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508030900","202508050900","04800","03",65.733836,71.327835,115.949396,,,,65.733836,115.949396,65.733836,517.963000,,,,2025-08-03 08:50:36.000,2025-08-03 08:50:36.000
"09","16","202508030900","202508050900","04800","03",32.373953,63.562792,83.734435,,,,63.562792,83.734435,32.373953,421.970000,,,,2025-08-03 08:50:37.000,2025-08-03 08:50:37.000
"09","13","202508031500","202508031500","00000","03",99.012475,69.767479,132.371158,,47.535589,,99.012475,132.371158,47.535589,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
"09","16","202508031500","202508031500","00000","03",221.924653,185.405452,197.346676,,240.271754,,185.405452,240.271754,185.405452,421.970000,,,,2025-08-03 14:50:37.000,2025-08-03 14:50:37.000
"09","13","202508031500","202508031600","00100","03",125.774511,65.980222,153.590894,,45.817162,,125.774511,153.590894,45.817162,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
"09","16","202508031500","202508031600","00100","03",199.592436,202.297321,218.427029,,233.366362,,202.297321,233.366362,199.592436,421.970000,,,,2025-08-03 14:50:37.000,2025-08-03 14:50:37.000
"09","13","202508031500","202508031700","00200","03",76.060496,29.089925,83.092271,,44.682036,,76.060496,83.092271,29.089925,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
"09","16","202508031500","202508031700","00200","03",142.002506,117.122200,182.456648,,239.302861,,117.122200,239.302861,117.122200,421.970000,,,,2025-08-03 14:50:37.000,2025-08-03 14:50:37.000
"09","13","202508031500","202508031800","00300","03",55.166994,11.865988,65.294372,,37.306809,,55.166994,65.294372,11.865988,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
"09","16","202508031500","202508031800","00300","03",115.257712,92.390375,183.834019,,229.703474,,92.390375,229.703474,92.390375,421.970000,,,,2025-08-03 14:50:37.000,2025-08-03 14:50:37.000
"09","13","202508031500","202508031900","00400","03",12.037299,0.000000,26.236501,,19.277991,,12.037299,26.236501,0.000000,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
"09","16","202508031500","202508031900","00400","03",146.719055,134.639758,194.835541,,217.724908,,134.639758,217.724908,134.639758,421.970000,,,,2025-08-03 14:50:37.000,2025-08-03 14:50:37.000
"09","13","202508031500","202508032000","00500","03",11.268431,0.000000,1.878295,,2.024052,,11.268431,11.268431,0.000000,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
"09","16","202508031500","202508032000","00500","03",183.830981,152.205493,184.807372,,213.176615,,152.205493,213.176615,152.205493,421.970000,,,,2025-08-03 14:50:37.000,2025-08-03 14:50:37.000
"09","13","202508031500","202508032100","00600","03",0.000000,0.000000,0.138875,,0.000000,,0.000000,0.138875,0.000000,517.963000,,,,2025-08-03 14:50:36.000,2025-08-03 14:50:36.000
