"PWR_EXC_TP_CD","AREA_GRP_CD","AREA_GRP_ID","CRTN_TM","FCST_TM","LEAD_TM","FCST_PROD_CD","FCST_WSPD","FCST_WDIR","FCST_WSL2","FCST_WDL2","FCST_TEMP","FCST_HUMI","FCST_PSFC","REG_DATE","UPD_DATE"
"09","01","4593_001","202508012100","202508021800","02100","03",1.31,292.82,3.52,281.77,27.99,79.55,972.96,2025-08-01 20:53:17.000,2025-08-01 20:53:17.000
"09","01","4593_002","202508012100","202508021800","02100","03",1.33,291.64,3.60,280.68,28.01,79.47,973.03,2025-08-01 20:54:22.000,2025-08-01 20:54:22.000
"09","01","4593_003","202508012100","202508021800","02100","03",1.28,291.64,3.55,280.68,27.99,79.17,973.30,2025-08-01 20:55:27.000,2025-08-01 20:55:27.000
"09","01","4593_004","202508012100","202508021800","02100","03",1.28,291.64,3.55,280.68,28.01,79.15,973.72,2025-08-01 20:56:31.000,2025-08-01 20:56:31.000
"09","01","4593_005","202508012100","202508021800","02100","03",1.31,291.26,3.64,280.90,27.93,78.96,972.23,2025-08-01 20:57:36.000,2025-08-01 20:57:36.000
"09","01","4593_006","202508012100","202508021800","02100","03",1.31,291.26,3.50,280.90,27.97,78.16,972.26,2025-08-01 20:58:41.000,2025-08-01 20:58:41.000
"09","01","4593_007","202508012100","202508021800","02100","03",1.25,292.59,3.53,282.11,27.97,78.44,972.80,2025-08-01 20:59:46.000,2025-08-01 20:59:46.000
"09","01","4593_008","202508012100","202508021800","02100","03",1.26,291.26,3.49,280.90,27.88,78.44,972.02,2025-08-01 21:00:50.000,2025-08-01 21:00:50.000
"09","01","4593_009","202508012100","202508021800","02100","03",1.22,291.26,3.52,280.90,27.89,78.16,972.85,2025-08-01 21:01:55.000,2025-08-01 21:01:55.000
"09","01","4593_010","202508012100","202508021800","02100","03",1.28,291.26,3.67,280.90,27.88,78.94,972.45,2025-08-01 21:03:00.000,2025-08-01 21:03:00.000
"09","01","4593_011","202508012100","202508021800","02100","03",1.28,291.26,3.66,280.90,28.01,78.87,973.23,2025-08-01 21:04:05.000,2025-08-01 21:04:05.000
"09","01","4593_012","202508012100","202508021800","02100","03",1.27,291.64,3.59,280.68,28.07,79.01,974.39,2025-08-01 21:05:09.000,2025-08-01 21:05:09.000
"09","01","4593_013","202508012100","202508021800","02100","03",1.31,291.64,3.53,280.68,28.10,78.96,974.30,2025-08-01 21:06:14.000,2025-08-01 21:06:14.000
"09","01","4593_014","202508012100","202508021800","02100","03",1.33,291.64,3.51,280.68,28.03,79.18,973.80,2025-08-01 21:07:19.000,2025-08-01 21:07:19.000
"09","01","4593_015","202508012100","202508021800","02100","03",1.34,291.64,3.57,280.68,28.05,79.38,973.37,2025-08-01 21:08:24.000,2025-08-01 21:08:24.000
"09","01","8711_001","202508012100","202508021800","02100","03",2.36,181.15,3.50,188.46,27.55,79.53,966.10,2025-08-01 21:09:28.000,2025-08-01 21:09:28.000
"09","01","8711_002","202508012100","202508021800","02100","03",2.37,181.98,3.37,196.18,27.50,79.99,966.95,2025-08-01 21:10:33.000,2025-08-01 21:10:33.000
"09","01","8711_003","202508012100","202508021800","02100","03",2.30,181.98,3.61,196.18,27.49,80.23,967.30,2025-08-01 21:11:38.000,2025-08-01 21:11:38.000
"09","01","8711_004","202508012100","202508021800","02100","03",2.45,181.98,3.55,196.18,27.47,80.20,967.54,2025-08-01 21:12:42.000,2025-08-01 21:12:42.000
"09","01","8711_005","202508012100","202508021800","02100","03",2.31,181.98,3.71,196.18,27.50,80.32,966.53,2025-08-01 21:13:47.000,2025-08-01 21:13:47.000
"09","01","8711_006","202508012100","202508021800","02100","03",2.41,181.98,3.88,196.18,27.47,80.41,966.31,2025-08-01 21:14:52.000,2025-08-01 21:14:52.000
"09","01","8711_007","202508012100","202508021800","02100","03",2.33,182.78,3.69,196.64,27.49,80.52,968.30,2025-08-01 21:15:56.000,2025-08-01 21:15:56.000
"09","01","8711_008","202508012100","202508021800","02100","03",2.41,181.98,3.64,196.18,27.50,80.21,967.06,2025-08-01 21:17:01.000,2025-08-01 21:17:01.000
"09","01","8711_009","202508012100","202508021800","02100","03",2.44,181.98,3.74,196.18,27.49,80.34,966.95,2025-08-01 21:18:06.000,2025-08-01 21:18:06.000
"09","01","8711_010","202508012100","202508021800","02100","03",2.37,182.78,3.69,196.64,27.50,80.54,968.46,2025-08-01 21:19:10.000,2025-08-01 21:19:10.000
"09","01","8711_011","202508012100","202508021800","02100","03",2.50,181.98,3.60,196.18,27.46,80.36,967.37,2025-08-01 21:20:15.000,2025-08-01 21:20:15.000
"09","01","8711_012","202508012100","202508021800","02100","03",2.57,181.98,3.68,196.18,27.44,80.65,967.27,2025-08-01 21:21:20.000,2025-08-01 21:21:20.000
"09","01","8711_013","202508012100","202508021800","02100","03",2.59,181.98,3.76,196.18,27.44,80.46,967.01,2025-08-01 21:22:24.000,2025-08-01 21:22:24.000
"09","01","8931_002","202508012100","202508021800","02100","03",2.55,259.52,3.01,263.34,29.53,76.75,1004.49,2025-08-01 21:23:29.000,2025-08-01 21:23:29.000
"09","01","9581_001","202508012100","202508021800","02100","03",2.40,183.56,4.48,183.67,28.21,76.79,984.42,2025-08-01 21:24:33.000,2025-08-01 21:24:33.000
"09","01","9581_002","202508012100","202508021800","02100","03",2.47,183.56,4.62,183.67,28.24,76.84,984.65,2025-08-01 21:25:37.000,2025-08-01 21:25:37.000
"09","01","9861_011","202508012100","202508021800","02100","03",1.34,255.59,3.25,259.94,29.18,85.98,991.33,2025-08-01 21:26:41.000,2025-08-01 21:26:41.000
"09","01","9861_013","202508012100","202508021800","02100","03",1.33,255.59,3.24,259.94,29.22,86.42,991.05,2025-08-01 21:27:45.000,2025-08-01 21:27:45.000
"09","01","9861_014","202508012100","202508021800","02100","03",1.31,255.59,3.23,259.94,29.32,87.59,990.21,2025-08-01 21:28:50.000,2025-08-01 21:28:50.000
"09","01","9861_015","202508012100","202508021800","02100","03",1.47,270.76,3.54,271.42,28.91,85.61,986.41,2025-08-01 21:29:54.000,2025-08-01 21:29:54.000
"09","01","1968_005","202508012100","202508021900","02200","03",1.43,283.62,3.24,276.27,27.95,88.60,993.71,2025-08-01 20:51:08.000,2025-08-01 20:51:08.000
"09","01","1969_016","202508012100","202508021900","02200","03",1.44,267.46,3.43,269.48,27.91,90.46,986.63,2025-08-01 20:52:12.000,2025-08-01 20:52:12.000
"09","01","4593_001","202508012100","202508021900","02200","03",1.16,305.85,3.45,289.05,27.00,85.63,973.11,2025-08-01 20:53:17.000,2025-08-01 20:53:17.000
"09","01","4593_002","202508012100","202508021900","02200","03",1.18,304.32,3.57,289.82,27.01,85.67,973.23,2025-08-01 20:54:22.000,2025-08-01 20:54:22.000
"09","01","4593_003","202508012100","202508021900","02200","03",1.16,304.32,3.51,289.82,27.04,85.55,973.51,2025-08-01 20:55:27.000,2025-08-01 20:55:27.000
"09","01","4593_004","202508012100","202508021900","02200","03",1.18,304.32,3.50,289.82,27.00,85.51,973.92,2025-08-01 20:56:31.000,2025-08-01 20:56:31.000
"09","01","4593_005","202508012100","202508021900","02200","03",1.19,306.41,3.60,291.43,26.90,85.30,972.48,2025-08-01 20:57:36.000,2025-08-01 20:57:36.000
"09","01","4593_006","202508012100","202508021900","02200","03",1.17,306.41,3.40,291.43,26.99,84.87,972.51,2025-08-01 20:58:41.000,2025-08-01 20:58:41.000
"09","01","4593_007","202508012100","202508021900","02200","03",1.08,308.08,3.43,291.44,26.95,85.17,973.04,2025-08-01 20:59:46.000,2025-08-01 20:59:46.000
"09","01","4593_008","202508012100","202508021900","02200","03",1.13,306.41,3.46,291.43,26.93,84.94,972.32,2025-08-01 21:00:50.000,2025-08-01 21:00:50.000
"09","01","4593_009","202508012100","202508021900","02200","03",1.06,306.41,3.40,291.43,26.97,84.98,973.19,2025-08-01 21:01:55.000,2025-08-01 21:01:55.000
"09","01","4593_010","202508012100","202508021900","02200","03",1.15,306.41,3.60,291.43,26.85,85.20,972.71,2025-08-01 21:03:00.000,2025-08-01 21:03:00.000
"09","01","4593_011","202508012100","202508021900","02200","03",1.19,306.41,3.63,291.43,27.00,85.11,973.53,2025-08-01 21:04:05.000,2025-08-01 21:04:05.000
"09","01","4593_012","202508012100","202508021900","02200","03",1.15,304.32,3.56,289.82,27.06,85.32,974.51,2025-08-01 21:05:09.000,2025-08-01 21:05:09.000
"09","01","4593_013","202508012100","202508021900","02200","03",1.21,304.32,3.47,289.82,27.08,85.41,974.48,2025-08-01 21:06:14.000,2025-08-01 21:06:14.000
"09","01","4593_014","202508012100","202508021900","02200","03",1.20,304.32,3.46,289.82,27.07,85.49,974.05,2025-08-01 21:07:19.000,2025-08-01 21:07:19.000
"09","01","4593_015","202508012100","202508021900","02200","03",1.22,304.32,3.46,289.82,27.04,85.63,973.58,2025-08-01 21:08:24.000,2025-08-01 21:08:24.000
"09","01","8711_001","202508012100","202508021900","02200","03",1.99,269.54,3.28,215.73,26.01,88.49,966.36,2025-08-01 21:09:28.000,2025-08-01 21:09:28.000
"09","01","8711_002","202508012100","202508021900","02200","03",1.97,255.12,3.21,217.59,26.06,88.96,967.41,2025-08-01 21:10:33.000,2025-08-01 21:10:33.000
"09","01","8711_003","202508012100","202508021900","02200","03",1.84,255.12,3.24,217.59,26.11,90.13,967.83,2025-08-01 21:11:38.000,2025-08-01 21:11:38.000
"09","01","8711_004","202508012100","202508021900","02200","03",1.93,255.12,3.18,217.59,26.12,90.37,968.00,2025-08-01 21:12:42.000,2025-08-01 21:12:42.000
"09","01","8711_005","202508012100","202508021900","02200","03",1.80,255.12,3.32,217.59,26.10,89.88,967.01,2025-08-01 21:13:47.000,2025-08-01 21:13:47.000
"09","01","8711_006","202508012100","202508021900","02200","03",1.88,255.12,3.49,217.59,26.06,89.91,966.83,2025-08-01 21:14:52.000,2025-08-01 21:14:52.000
"09","01","8711_007","202508012100","202508021900","02200","03",1.77,187.43,3.39,216.43,26.05,89.33,968.82,2025-08-01 21:15:56.000,2025-08-01 21:15:56.000
"09","01","8711_008","202508012100","202508021900","02200","03",1.87,255.12,3.27,217.59,26.10,90.27,967.56,2025-08-01 21:17:01.000,2025-08-01 21:17:01.000
"09","01","8711_009","202508012100","202508021900","02200","03",1.90,255.12,3.34,217.59,26.06,90.25,967.42,2025-08-01 21:18:06.000,2025-08-01 21:18:06.000
"09","01","8711_010","202508012100","202508021900","02200","03",1.83,187.43,3.38,216.43,26.03,89.56,968.94,2025-08-01 21:19:10.000,2025-08-01 21:19:10.000
"09","01","8711_011","202508012100","202508021900","02200","03",2.00,255.12,3.24,217.59,26.10,90.57,967.88,2025-08-01 21:20:15.000,2025-08-01 21:20:15.000
"09","01","8711_012","202508012100","202508021900","02200","03",2.00,255.12,3.27,217.59,26.05,90.55,967.67,2025-08-01 21:21:20.000,2025-08-01 21:21:20.000
"09","01","8711_013","202508012100","202508021900","02200","03",1.98,255.12,3.34,217.59,26.03,90.43,967.48,2025-08-01 21:22:24.000,2025-08-01 21:22:24.000
"09","01","8931_002","202508012100","202508021900","02200","03",2.49,302.98,3.18,300.20,28.55,80.29,1004.78,2025-08-01 21:23:29.000,2025-08-01 21:23:29.000
"09","01","9581_001","202508012100","202508021900","02200","03",2.05,178.68,3.81,181.51,27.05,81.18,984.67,2025-08-01 21:24:33.000,2025-08-01 21:24:33.000
"09","01","9581_002","202508012100","202508021900","02200","03",2.09,178.68,3.83,181.51,27.05,81.35,984.95,2025-08-01 21:25:37.000,2025-08-01 21:25:37.000
"09","01","9861_011","202508012100","202508021900","02200","03",1.42,304.48,3.25,303.22,28.08,90.05,991.69,2025-08-01 21:26:41.000,2025-08-01 21:26:41.000
"09","01","9861_013","202508012100","202508021900","02200","03",1.41,304.48,3.31,303.22,28.14,90.49,991.42,2025-08-01 21:27:45.000,2025-08-01 21:27:45.000
"09","01","9861_014","202508012100","202508021900","02200","03",1.38,304.48,3.35,303.22,28.22,91.29,990.58,2025-08-01 21:28:50.000,2025-08-01 21:28:50.000
"09","01","9861_015","202508012100","202508021900","02200","03",1.35,292.82,3.26,291.75,27.74,90.65,986.74,2025-08-01 21:29:54.000,2025-08-01 21:29:54.000
"09","01","1968_005","202508012100","202508022000","02300","03",1.35,256.32,3.37,276.94,26.84,92.61,994.19,2025-08-01 20:51:08.000,2025-08-01 20:51:08.000
"09","01","1969_016","202508012100","202508022000","02300","03",1.24,237.68,3.28,264.58,26.38,94.98,987.07,2025-08-01 20:52:12.000,2025-08-01 20:52:12.000
"09","01","4593_001","202508012100","202508022000","02300","03",1.11,257.75,3.57,283.52,25.80,90.59,973.43,2025-08-01 20:53:17.000,2025-08-01 20:53:17.000
"09","01","4593_002","202508012100","202508022000","02300","03",1.13,244.07,3.60,282.84,25.75,90.46,973.59,2025-08-01 20:54:22.000,2025-08-01 20:54:22.000
"09","01","4593_003","202508012100","202508022000","02300","03",1.10,244.07,3.59,282.84,25.75,90.40,973.82,2025-08-01 20:55:27.000,2025-08-01 20:55:27.000
"09","01","4593_004","202508012100","202508022000","02300","03",1.11,244.07,3.58,282.84,25.76,90.24,974.25,2025-08-01 20:56:31.000,2025-08-01 20:56:31.000
"09","01","4593_005","202508012100","202508022000","02300","03",1.15,244.92,3.71,288.15,25.58,90.72,972.98,2025-08-01 20:57:36.000,2025-08-01 20:57:36.000
"09","01","4593_006","202508012100","202508022000","02300","03",1.09,244.92,3.47,288.15,25.64,90.49,973.09,2025-08-01 20:58:41.000,2025-08-01 20:58:41.000
"09","01","4593_007","202508012100","202508022000","02300","03",1.01,254.04,3.52,288.59,25.74,90.58,973.44,2025-08-01 20:59:46.000,2025-08-01 20:59:46.000
"09","01","4593_008","202508012100","202508022000","02300","03",1.05,244.92,3.57,288.15,25.57,90.64,972.91,2025-08-01 21:00:50.000,2025-08-01 21:00:50.000
"09","01","4593_009","202508012100","202508022000","02300","03",1.02,244.92,3.44,288.15,25.63,90.48,973.75,2025-08-01 21:01:55.000,2025-08-01 21:01:55.000
"09","01","4593_010","202508012100","202508022000","02300","03",1.11,244.92,3.66,288.15,25.56,90.80,973.18,2025-08-01 21:03:00.000,2025-08-01 21:03:00.000
"09","01","4593_011","202508012100","202508022000","02300","03",1.16,244.92,3.71,288.15,25.64,90.71,974.00,2025-08-01 21:04:05.000,2025-08-01 21:04:05.000
"09","01","4593_012","202508012100","202508022000","02300","03",1.11,244.07,3.58,282.84,25.80,90.15,974.85,2025-08-01 21:05:09.000,2025-08-01 21:05:09.000
"09","01","4593_013","202508012100","202508022000","02300","03",1.12,244.07,3.49,282.84,25.82,90.18,974.77,2025-08-01 21:06:14.000,2025-08-01 21:06:14.000
"09","01","4593_014","202508012100","202508022000","02300","03",1.13,244.07,3.52,282.84,25.80,90.30,974.35,2025-08-01 21:07:19.000,2025-08-01 21:07:19.000
"09","01","4593_015","202508012100","202508022000","02300","03",1.15,244.07,3.53,282.84,25.80,90.38,973.97,2025-08-01 21:08:24.000,2025-08-01 21:08:24.000
"09","01","8711_001","202508012100","202508022000","02300","03",1.93,288.13,3.29,281.91,24.01,92.79,966.77,2025-08-01 21:09:28.000,2025-08-01 21:09:28.000
"09","01","8711_002","202508012100","202508022000","02300","03",1.85,140.91,3.17,282.60,24.11,92.95,967.77,2025-08-01 21:10:33.000,2025-08-01 21:10:33.000
"09","01","8711_003","202508012100","202508022000","02300","03",1.86,140.91,3.15,282.60,24.13,94.82,968.10,2025-08-01 21:11:38.000,2025-08-01 21:11:38.000
"09","01","8711_004","202508012100","202508022000","02300","03",1.96,140.91,3.08,282.60,24.12,95.11,968.20,2025-08-01 21:12:42.000,2025-08-01 21:12:42.000
"09","01","8711_005","202508012100","202508022000","02300","03",1.79,140.91,3.36,282.60,24.11,94.29,967.08,2025-08-01 21:13:47.000,2025-08-01 21:13:47.000
"09","01","8711_006","202508012100","202508022000","02300","03",1.90,140.91,3.42,282.60,24.07,94.45,966.98,2025-08-01 21:14:52.000,2025-08-01 21:14:52.000
"09","01","8711_007","202508012100","202508022000","02300","03",1.98,135.50,3.33,241.15,24.28,94.00,968.99,2025-08-01 21:15:56.000,2025-08-01 21:15:56.000
"09","01","8711_008","202508012100","202508022000","02300","03",1.89,140.91,3.27,282.60,24.10,94.79,967.72,2025-08-01 21:17:01.000,2025-08-01 21:17:01.000
"09","01","8711_009","202508012100","202508022000","02300","03",1.91,140.91,3.36,282.60,24.06,94.76,967.58,2025-08-01 21:18:06.000,2025-08-01 21:18:06.000
"09","01","8711_010","202508012100","202508022000","02300","03",2.12,135.50,3.26,241.15,24.25,94.30,969.08,2025-08-01 21:19:10.000,2025-08-01 21:19:10.000
"09","01","8711_011","202508012100","202508022000","02300","03",1.96,140.91,3.22,282.60,24.10,95.24,968.08,2025-08-01 21:20:15.000,2025-08-01 21:20:15.000
"09","01","8711_012","202508012100","202508022000","02300","03",2.00,140.91,3.34,282.60,24.06,95.23,967.89,2025-08-01 21:21:20.000,2025-08-01 21:21:20.000
"09","01","8711_013","202508012100","202508022000","02300","03",2.08,140.91,3.41,282.60,23.99,95.07,967.62,2025-08-01 21:22:24.000,2025-08-01 21:22:24.000
"09","01","8931_002","202508012100","202508022000","02300","03",2.62,260.59,3.59,283.72,27.58,86.49,1005.26,2025-08-01 21:23:29.000,2025-08-01 21:23:29.000
"09","01","9581_001","202508012100","202508022000","02300","03",1.72,180.35,3.38,180.96,25.87,85.37,985.08,2025-08-01 21:24:33.000,2025-08-01 21:24:33.000
"09","01","9581_002","202508012100","202508022000","02300","03",1.77,180.35,3.31,180.96,25.87,85.38,985.32,2025-08-01 21:25:37.000,2025-08-01 21:25:37.000
"09","01","9861_011","202508012100","202508022000","02300","03",1.46,261.92,3.59,289.68,27.08,94.04,992.22,2025-08-01 21:26:41.000,2025-08-01 21:26:41.000
"09","01","9861_013","202508012100","202508022000","02300","03",1.45,261.92,3.56,289.68,27.15,94.48,991.97,2025-08-01 21:27:45.000,2025-08-01 21:27:45.000
"09","01","9861_014","202508012100","202508022000","02300","03",1.42,261.92,3.53,289.68,27.26,95.10,991.07,2025-08-01 21:28:50.000,2025-08-01 21:28:50.000
"09","01","9861_015","202508012100","202508022000","02300","03",1.24,253.23,3.31,281.86,26.66,94.93,987.26,2025-08-01 21:29:54.000,2025-08-01 21:29:54.000
"09","01","1968_005","202508012100","202508022100","02400","03",1.34,259.07,3.21,273.36,26.82,93.61,994.62,2025-08-01 20:51:08.000,2025-08-01 20:51:08.000
"09","01","1969_016","202508012100","202508022100","02400","03",1.22,244.87,3.40,261.68,26.27,96.00,987.46,2025-08-01 20:52:12.000,2025-08-01 20:52:12.000
"09","01","4593_001","202508012100","202508022100","02400","03",1.04,245.66,3.41,273.86,25.58,92.34,973.93,2025-08-01 20:53:17.000,2025-08-01 20:53:17.000
"09","01","4593_002","202508012100","202508022100","02400","03",1.06,243.97,3.43,272.95,25.50,92.32,974.04,2025-08-01 20:54:22.000,2025-08-01 20:54:22.000
"09","01","4593_003","202508012100","202508022100","02400","03",1.04,243.97,3.44,272.95,25.52,92.23,974.27,2025-08-01 20:55:27.000,2025-08-01 20:55:27.000
"09","01","4593_004","202508012100","202508022100","02400","03",1.03,243.97,3.49,272.95,25.55,92.22,974.72,2025-08-01 20:56:31.000,2025-08-01 20:56:31.000
"09","01","4593_005","202508012100","202508022100","02400","03",1.08,240.60,3.52,272.76,25.41,92.44,973.46,2025-08-01 20:57:36.000,2025-08-01 20:57:36.000
"09","01","4593_006","202508012100","202508022100","02400","03",0.98,240.60,3.20,272.76,25.33,92.20,973.70,2025-08-01 20:58:41.000,2025-08-01 20:58:41.000
"09","01","4593_007","202508012100","202508022100","02400","03",0.94,240.83,3.21,273.07,25.38,92.08,974.01,2025-08-01 20:59:46.000,2025-08-01 20:59:46.000
"09","01","4593_008","202508012100","202508022100","02400","03",0.98,240.60,3.23,272.76,25.30,92.31,973.46,2025-08-01 21:00:50.000,2025-08-01 21:00:50.000
"09","01","4593_009","202508012100","202508022100","02400","03",0.99,240.60,3.22,272.76,25.34,92.29,974.32,2025-08-01 21:01:55.000,2025-08-01 21:01:55.000
"09","01","4593_010","202508012100","202508022100","02400","03",1.06,240.60,3.47,272.76,25.40,92.61,973.64,2025-08-01 21:03:00.000,2025-08-01 21:03:00.000
"09","01","4593_011","202508012100","202508022100","02400","03",1.06,240.60,3.55,272.76,25.50,92.38,974.43,2025-08-01 21:04:05.000,2025-08-01 21:04:05.000
"09","01","4593_012","202508012100","202508022100","02400","03",1.04,243.97,3.41,272.95,25.57,92.16,975.28,2025-08-01 21:05:09.000,2025-08-01 21:05:09.000
"09","01","4593_013","202508012100","202508022100","02400","03",1.06,243.97,3.36,272.95,25.58,92.17,975.20,2025-08-01 21:06:14.000,2025-08-01 21:06:14.000
"09","01","4593_014","202508012100","202508022100","02400","03",1.08,243.97,3.38,272.95,25.56,92.18,974.75,2025-08-01 21:07:19.000,2025-08-01 21:07:19.000
"09","01","4593_015","202508012100","202508022100","02400","03",1.10,243.97,3.37,272.95,25.55,92.16,974.36,2025-08-01 21:08:24.000,2025-08-01 21:08:24.000
"09","01","8711_001","202508012100","202508022100","02400","03",1.67,223.82,2.70,231.43,23.39,93.51,967.16,2025-08-01 21:09:28.000,2025-08-01 21:09:28.000
"09","01","8711_002","202508012100","202508022100","02400","03",1.66,222.35,2.71,218.58,23.33,93.74,968.27,2025-08-01 21:10:33.000,2025-08-01 21:10:33.000
"09","01","8711_003","202508012100","202508022100","02400","03",1.78,222.35,2.95,218.58,23.18,94.57,968.38,2025-08-01 21:11:38.000,2025-08-01 21:11:38.000
"09","01","8711_004","202508012100","202508022100","02400","03",1.82,222.35,2.89,218.58,23.19,94.80,968.55,2025-08-01 21:12:42.000,2025-08-01 21:12:42.000
"09","01","8711_005","202508012100","202508022100","02400","03",1.74,222.35,3.06,218.58,23.11,94.18,967.36,2025-08-01 21:13:47.000,2025-08-01 21:13:47.000
"09","01","8711_006","202508012100","202508022100","02400","03",1.79,222.35,3.18,218.58,23.08,94.34,967.19,2025-08-01 21:14:52.000,2025-08-01 21:14:52.000
"09","01","8711_007","202508012100","202508022100","02400","03",1.86,233.58,3.20,226.70,23.16,94.20,969.13,2025-08-01 21:15:56.000,2025-08-01 21:15:56.000
"09","01","8711_008","202508012100","202508022100","02400","03",1.80,222.35,3.08,218.58,23.12,94.66,968.01,2025-08-01 21:17:01.000,2025-08-01 21:17:01.000
"09","01","8711_009","202508012100","202508022100","02400","03",1.85,222.35,3.06,218.58,23.05,94.59,967.85,2025-08-01 21:18:06.000,2025-08-01 21:18:06.000
"09","01","8711_010","202508012100","202508022100","02400","03",1.89,233.58,3.20,226.70,23.12,94.43,969.29,2025-08-01 21:19:10.000,2025-08-01 21:19:10.000
"09","01","8711_011","202508012100","202508022100","02400","03",1.87,222.35,2.98,218.58,23.12,95.00,968.47,2025-08-01 21:20:15.000,2025-08-01 21:20:15.000
"09","01","8711_012","202508012100","202508022100","02400","03",1.82,231.82,2.81,225.43,23.05,96.70,968.23,2025-08-01 21:21:20.000,2025-08-01 21:21:20.000
"09","01","8711_013","202508012100","202508022100","02400","03",1.83,231.82,2.89,225.43,23.06,96.46,967.93,2025-08-01 21:22:24.000,2025-08-01 21:22:24.000
"09","01","8931_002","202508012100","202508022100","02400","03",2.56,254.12,3.59,270.64,27.33,88.86,1005.69,2025-08-01 21:23:29.000,2025-08-01 21:23:29.000
"09","01","9581_001","202508012100","202508022100","02400","03",1.60,160.40,3.32,175.02,25.54,87.26,985.47,2025-08-01 21:24:33.000,2025-08-01 21:24:33.000
"09","01","9581_002","202508012100","202508022100","02400","03",1.67,160.40,3.22,175.02,25.43,87.18,985.68,2025-08-01 21:25:37.000,2025-08-01 21:25:37.000
"09","01","9861_011","202508012100","202508022100","02400","03",1.36,257.38,3.56,274.11,27.00,94.98,992.64,2025-08-01 21:26:41.000,2025-08-01 21:26:41.000
"09","01","9861_013","202508012100","202508022100","02400","03",1.34,257.38,3.61,274.11,27.01,95.45,992.39,2025-08-01 21:27:45.000,2025-08-01 21:27:45.000
"09","01","9861_014","202508012100","202508022100","02400","03",1.32,257.38,3.57,274.11,27.13,96.03,991.50,2025-08-01 21:28:50.000,2025-08-01 21:28:50.000
"09","01","9861_015","202508012100","202508022100","02400","03",1.25,250.62,3.33,271.22,26.36,95.89,987.58,2025-08-01 21:29:54.000,2025-08-01 21:29:54.000
"09","01","1968_005","202508012100","202508022200","02500","03",1.25,261.36,3.04,276.71,26.66,94.39,994.98,2025-08-01 20:51:08.000,2025-08-01 20:51:08.000
"09","01","1969_016","202508012100","202508022200","02500","03",1.21,242.07,3.18,261.17,26.10,96.59,987.76,2025-08-01 20:52:12.000,2025-08-01 20:52:12.000
"09","01","4593_001","202508012100","202508022200","02500","03",1.03,235.37,3.16,279.27,25.31,93.88,974.43,2025-08-01 20:53:17.000,2025-08-01 20:53:17.000
"09","01","4593_002","202508012100","202508022200","02500","03",1.06,234.43,3.16,277.98,25.17,93.74,974.45,2025-08-01 20:54:22.000,2025-08-01 20:54:22.000
"09","01","4593_003","202508012100","202508022200","02500","03",1.03,234.43,3.10,277.98,25.17,93.63,974.69,2025-08-01 20:55:27.000,2025-08-01 20:55:27.000
"09","01","4593_004","202508012100","202508022200","02500","03",1.04,234.43,3.07,277.98,25.20,93.65,975.18,2025-08-01 20:56:31.000,2025-08-01 20:56:31.000
"09","01","4593_005","202508012100","202508022200","02500","03",1.04,235.28,3.11,277.95,25.06,93.76,973.82,2025-08-01 20:57:36.000,2025-08-01 20:57:36.000
"09","01","4593_006","202508012100","202508022200","02500","03",0.98,235.28,3.01,277.95,25.06,93.56,974.08,2025-08-01 20:58:41.000,2025-08-01 20:58:41.000
"09","01","4593_007","202508012100","202508022200","02500","03",0.94,236.39,2.90,278.58,25.13,93.77,974.40,2025-08-01 20:59:46.000,2025-08-01 20:59:46.000
"09","01","4593_008","202508012100","202508022200","02500","03",0.98,235.28,3.02,277.95,25.00,93.61,973.90,2025-08-01 21:00:50.000,2025-08-01 21:00:50.000
"09","01","4593_009","202508012100","202508022200","02500","03",0.97,235.28,2.91,277.95,25.04,93.66,974.65,2025-08-01 21:01:55.000,2025-08-01 21:01:55.000
"09","01","4593_010","202508012100","202508022200","02500","03",1.03,235.28,3.12,277.95,25.06,93.77,974.00,2025-08-01 21:03:00.000,2025-08-01 21:03:00.000
"09","01","4593_011","202508012100","202508022200","02500","03",1.06,235.28,3.08,277.95,25.14,93.64,974.79,2025-08-01 21:04:05.000,2025-08-01 21:04:05.000
"09","01","4593_012","202508012100","202508022200","02500","03",1.03,234.43,3.07,277.98,25.21,93.51,975.68,2025-08-01 21:05:09.000,2025-08-01 21:05:09.000
"09","01","4593_013","202508012100","202508022200","02500","03",1.05,234.43,3.10,277.98,25.23,93.62,975.66,2025-08-01 21:06:14.000,2025-08-01 21:06:14.000
"09","01","4593_014","202508012100","202508022200","02500","03",1.06,234.43,3.10,277.98,25.20,93.62,975.18,2025-08-01 21:07:19.000,2025-08-01 21:07:19.000
"09","01","4593_015","202508012100","202508022200","02500","03",1.08,234.43,3.22,277.98,25.20,93.62,974.80,2025-08-01 21:08:24.000,2025-08-01 21:08:24.000
"09","01","8711_001","202508012100","202508022200","02500","03",1.76,280.27,2.46,225.78,22.81,93.96,967.31,2025-08-01 21:09:28.000,2025-08-01 21:09:28.000
"09","01","8711_002","202508012100","202508022200","02500","03",1.80,282.56,2.40,225.50,22.84,94.19,968.35,2025-08-01 21:10:33.000,2025-08-01 21:10:33.000
"09","01","8711_003","202508012100","202508022200","02500","03",1.90,282.56,2.63,225.50,22.69,94.85,968.41,2025-08-01 21:11:38.000,2025-08-01 21:11:38.000
