"CRTN_TM","FCST_TM","LEAD_TM","FCST_MINPW","FCST_CURT","REG_DATE","UPD_DATE"
"202508031500","202508051400","04700",600.00,-9.98,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508051500","04800",750.00,19.43,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508051600","04900",750.00,1.61,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508051700","05000",850.00,4.94,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508051800","05100",950.00,17.81,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508051900","05200",900.00,-9.53,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508052000","05300",900.00,4.63,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508052100","05400",850.00,8.81,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508052200","05500",750.00,0.48,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508052300","05600",750.00,6.57,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508031500","202508060000","05700",650.00,14.99,2025-08-03 14:50:05.000,2025-08-03 14:50:05.000
"202508032100","202508040000","00300",700.00,33.63,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040100","00400",650.00,32.59,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040200","00500",650.00,22.04,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040300","00600",600.00,10.34,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040400","00700",600.00,24.57,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040500","00800",700.00,23.12,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040600","00900",700.00,23.20,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040700","01000",800.00,26.69,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040800","01100",850.00,0.64,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508040900","01200",850.00,29.06,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041000","01300",750.00,32.39,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041100","01400",600.00,-3.91,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041200","01500",600.00,10.23,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041300","01600",700.00,12.44,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041400","01700",650.00,25.95,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041500","01800",750.00,37.65,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041600","01900",800.00,8.55,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041700","02000",900.00,-11.10,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041800","02100",1000.00,-3.26,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508041900","02200",1000.00,-61.51,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508042000","02300",950.00,10.25,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508042100","02400",900.00,-18.81,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508042200","02500",850.00,31.56,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508042300","02600",750.00,-11.05,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050000","02700",650.00,9.70,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050100","02800",600.00,-0.14,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050200","02900",650.00,-7.36,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050300","03000",550.00,-11.08,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050400","03100",600.00,23.66,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050500","03200",650.00,24.59,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050600","03300",650.00,27.06,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050700","03400",650.00,-2.78,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050800","03500",750.00,-7.84,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508050900","03600",700.00,21.36,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051000","03700",700.00,26.21,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051100","03800",700.00,-2.83,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051200","03900",700.00,40.38,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051300","04000",600.00,12.16,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051400","04100",600.00,-3.97,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051500","04200",850.00,19.67,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051600","04300",800.00,-2.47,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051700","04400",1000.00,35.24,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051800","04500",1000.00,0.38,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508051900","04600",1000.00,-72.58,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508052000","04700",1000.00,6.62,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508052100","04800",950.00,14.62,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508052200","04900",750.00,3.46,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508052300","05000",700.00,-8.32,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508032100","202508060000","05100",600.00,-11.14,2025-08-03 20:50:06.000,2025-08-03 20:50:06.000
"202508040300","202508050000","02100",650.00,4.23,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050100","02200",700.00,-0.84,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050200","02300",600.00,9.35,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050300","02400",650.00,10.97,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050400","02500",600.00,10.38,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050500","02600",650.00,28.48,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050600","02700",650.00,14.18,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050700","02800",750.00,34.02,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050800","02900",750.00,-10.86,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508050900","03000",850.00,-9.57,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051000","03100",750.00,27.79,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051100","03200",800.00,22.23,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051200","03300",650.00,-7.57,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051300","03400",650.00,37.24,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051400","03500",600.00,11.56,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051500","03600",750.00,2.02,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051600","03700",800.00,-0.25,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051700","03800",800.00,15.26,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051800","03900",800.00,-12.65,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508051900","04000",900.00,-20.28,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508052000","04100",950.00,-5.34,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508052100","04200",850.00,-12.44,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508052200","04300",850.00,18.27,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508052300","04400",800.00,29.95,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060000","04500",750.00,10.13,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060100","04600",700.00,36.03,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060200","04700",600.00,22.93,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060300","04800",600.00,6.50,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060400","04900",700.00,-4.89,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060500","05000",750.00,-5.71,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060600","05100",800.00,-14.67,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060700","05200",750.00,-9.16,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060800","05300",750.00,26.27,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508060900","05400",650.00,15.47,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061000","05500",600.00,8.97,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061100","05600",550.00,16.90,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061200","05700",500.00,-5.02,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061300","05800",500.00,-25.15,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061400","05900",600.00,15.34,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061500","06000",600.00,5.95,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061600","06100",750.00,2.08,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061700","06200",800.00,13.79,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061800","06300",750.00,-9.43,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508061900","06400",750.00,10.54,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508062000","06500",650.00,-12.31,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508062100","06600",600.00,25.08,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508062200","06700",500.00,2.78,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508062300","06800",550.00,20.13,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040300","202508070000","06900",500.00,36.67,2025-08-04 02:50:06.000,2025-08-04 02:50:06.000
"202508040900","202508050000","01500",700.00,-1.35,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050100","01600",700.00,29.14,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050200","01700",650.00,-12.50,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050300","01800",600.00,-7.78,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050400","01900",650.00,30.58,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050500","02000",650.00,12.36,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050600","02100",650.00,-3.31,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050700","02200",700.00,0.24,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050800","02300",750.00,-12.67,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508050900","02400",750.00,-4.95,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051000","02500",700.00,-1.44,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051100","02600",600.00,20.66,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051200","02700",600.00,47.84,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051300","02800",500.00,-16.51,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051400","02900",500.00,2.79,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051500","03000",650.00,36.30,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051600","03100",750.00,-12.23,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051700","03200",850.00,-11.97,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051800","03300",900.00,-15.16,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508051900","03400",950.00,0.56,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508052000","03500",900.00,2.43,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508052100","03600",800.00,-9.02,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508052200","03700",750.00,15.39,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508052300","03800",750.00,35.17,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060000","03900",600.00,-10.92,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060100","04000",600.00,4.43,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060200","04100",550.00,-8.90,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060300","04200",550.00,-2.47,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060400","04300",600.00,27.81,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060500","04400",600.00,27.19,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060600","04500",600.00,26.34,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060700","04600",650.00,17.16,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060800","04700",700.00,35.04,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508060900","04800",650.00,36.02,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061000","04900",700.00,6.81,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061100","05000",700.00,34.70,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061200","05100",650.00,27.61,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061300","05200",650.00,2.74,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061400","05300",600.00,-0.09,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061500","05400",700.00,29.61,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061600","05500",700.00,0.83,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061700","05600",800.00,4.35,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061800","05700",850.00,-9.17,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508061900","05800",850.00,-6.26,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508062000","05900",850.00,8.88,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508062100","06000",800.00,25.48,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508062200","06100",650.00,1.90,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508062300","06200",700.00,21.23,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508040900","202508070000","06300",550.00,23.88,2025-08-04 08:50:06.000,2025-08-04 08:50:06.000
"202508041500","202508050000","00900",750.00,-13.27,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050100","01000",700.00,10.58,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050200","01100",700.00,31.82,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050300","01200",650.00,30.40,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050400","01300",650.00,25.71,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050500","01400",650.00,-4.70,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050600","01500",650.00,7.27,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050700","01600",700.00,15.23,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050800","01700",750.00,-2.33,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508050900","01800",750.00,30.26,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051000","01900",750.00,-7.92,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051100","02000",750.00,27.02,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051200","02100",650.00,-1.80,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051300","02200",700.00,11.98,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051400","02300",500.00,24.15,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051500","02400",350.00,-246.03,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051600","02500",700.00,-1.15,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051700","02600",850.00,27.83,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051800","02700",900.00,-19.24,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508051900","02800",950.00,-16.55,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508052000","02900",950.00,-5.96,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508052100","03000",950.00,1.58,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508052200","03100",850.00,22.67,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508052300","03200",750.00,-13.02,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060000","03300",750.00,29.83,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060100","03400",650.00,16.03,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060200","03500",600.00,32.59,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060300","03600",600.00,25.60,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060400","03700",600.00,36.05,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060500","03800",600.00,4.85,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060600","03900",600.00,28.30,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060700","04000",600.00,5.88,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060800","04100",750.00,-9.60,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508060900","04200",750.00,5.74,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061000","04300",700.00,-5.34,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061100","04400",750.00,37.20,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061200","04500",650.00,42.60,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061300","04600",350.00,-262.01,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061400","04700",350.00,-185.27,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061500","04800",350.00,-247.27,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061600","04900",600.00,25.37,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061700","05000",700.00,39.44,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061800","05100",750.00,23.02,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508061900","05200",750.00,7.96,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508062000","05300",750.00,15.90,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508062100","05400",700.00,-0.51,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508062200","05500",550.00,-7.90,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508062300","05600",600.00,-12.58,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508041500","202508070000","05700",500.00,2.08,2025-08-04 14:50:06.000,2025-08-04 14:50:06.000
"202508042100","202508050000","00300",750.00,13.53,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050100","00400",700.00,15.21,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050200","00500",750.00,30.39,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050300","00600",650.00,12.31,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050400","00700",650.00,-6.98,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050500","00800",700.00,10.32,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050600","00900",650.00,-12.58,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050700","01000",850.00,30.77,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050800","01100",850.00,5.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508050900","01200",850.00,-7.86,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051000","01300",750.00,-9.08,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051100","01400",700.00,7.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051200","01500",700.00,17.77,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051300","01600",700.00,26.88,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051400","01700",700.00,3.07,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051500","01800",750.00,31.17,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051600","01900",350.00,-484.93,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051700","02000",950.00,-11.54,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051800","02100",1000.00,-6.30,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508051900","02200",350.00,-777.35,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052000","02300",950.00,-15.26,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052100","02400",950.00,-1.68,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052200","02500",850.00,18.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508052300","02600",800.00,17.19,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060000","02700",700.00,15.17,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060100","02800",650.00,6.83,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060200","02900",650.00,-4.44,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060300","03000",550.00,-0.10,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060400","03100",600.00,35.03,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060500","03200",600.00,16.68,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060600","03300",650.00,14.58,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060700","03400",700.00,10.13,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060800","03500",750.00,10.30,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508060900","03600",700.00,13.97,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061000","03700",750.00,37.03,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061100","03800",700.00,26.45,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061200","03900",700.00,-5.87,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061300","04000",750.00,19.92,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061400","04100",700.00,60.21,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061500","04200",700.00,48.91,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061600","04300",850.00,28.78,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061700","04400",350.00,-634.72,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061800","04500",350.00,-665.08,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508061900","04600",350.00,-701.09,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062000","04700",1000.00,-10.90,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062100","04800",900.00,9.67,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062200","04900",600.00,15.57,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508062300","05000",650.00,27.41,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508042100","202508070000","05100",550.00,26.34,2025-08-04 20:50:06.000,2025-08-04 20:50:06.000
"202508050300","202508060000","02100",650.00,-4.40,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060100","02200",650.00,-6.51,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060200","02300",650.00,25.83,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060300","02400",650.00,11.32,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060400","02500",650.00,16.23,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060500","02600",650.00,31.03,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060600","02700",600.00,-3.69,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060700","02800",700.00,18.20,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060800","02900",700.00,3.99,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
"202508050300","202508060900","03000",800.00,13.32,2025-08-05 02:50:05.000,2025-08-05 02:50:05.000
